scientific_name,msy_multiple_fishing,fishing_mort_bau,fishing_mort_rb,percent_mort_diff,mort_scenario,simulation_avm,simulation_prm,n_div_k,pred_avm_25,pred_avm_mean,pred_avm_75,pred_prm_25,pred_prm_mean,pred_prm_75
Apristurus fedorovi,1.5,0.01224239730944418,0.010944446905613183,10.602093454602363,BAU,1,1,0.3737232283838434,0.28531428571428574,0.3903732060405952,0.39638068181818176,0.07399999999999995,0.27158865645865676,0.3703896103896104
Apristurus fedorovi,1.5,0.01224239730944418,0.010944446905613183,10.602093454602363,Low Mortality,0.28531428571428574,0.07399999999999995,0.7631780086344903,0.28531428571428574,0.3903732060405952,0.39638068181818176,0.07399999999999995,0.27158865645865676,0.3703896103896104
Apristurus fedorovi,1.5,0.01224239730944418,0.010944446905613183,10.602093454602363,Median Mortality,0.3903732060405952,0.27158865645865676,0.6215120426055248,0.28531428571428574,0.3903732060405952,0.39638068181818176,0.07399999999999995,0.27158865645865676,0.3703896103896104
Apristurus fedorovi,1.5,0.01224239730944418,0.010944446905613183,10.602093454602363,High Mortality,0.39638068181818176,0.3703896103896104,0.5820450110590728,0.28531428571428574,0.3903732060405952,0.39638068181818176,0.07399999999999995,0.27158865645865676,0.3703896103896104
Apristurus macrostomus,1.5,0.05447083000691234,0.04890473118105483,10.218494605555247,BAU,1,1,0.25485992596378937,0.24257575757575756,0.37624894716877816,0.39638068181818176,0.07399999999999995,0.27158865645865676,0.3703896103896104
Apristurus macrostomus,1.5,0.05447083000691234,0.04890473118105483,10.218494605555247,Low Mortality,0.24257575757575756,0.07399999999999995,0.7760327951663056,0.24257575757575756,0.37624894716877816,0.39638068181818176,0.07399999999999995,0.27158865645865676,0.3703896103896104
Apristurus macrostomus,1.5,0.05447083000691234,0.04890473118105483,10.218494605555247,Median Mortality,0.37624894716877816,0.27158865645865676,0.5907987975093241,0.24257575757575756,0.37624894716877816,0.39638068181818176,0.07399999999999995,0.27158865645865676,0.3703896103896104
Apristurus macrostomus,1.5,0.05447083000691234,0.04890473118105483,10.218494605555247,High Mortality,0.39638068181818176,0.3703896103896104,0.535124842333492,0.24257575757575756,0.37624894716877816,0.39638068181818176,0.07399999999999995,0.27158865645865676,0.3703896103896104
Apristurus micropterygeus,1.5,0.0697385377560006,0.06232722647827664,10.627282297851533,BAU,1,1,0.25169316421446913,0.28531428571428574,0.3913006690494561,0.39638068181818176,0.07399999999999995,0.27158865645865676,0.3703896103896104
Apristurus micropterygeus,1.5,0.0697385377560006,0.06232722647827664,10.627282297851533,Low Mortality,0.28531428571428574,0.07399999999999995,0.7463493411810065,0.28531428571428574,0.3913006690494561,0.39638068181818176,0.07399999999999995,0.27158865645865676,0.3703896103896104
Apristurus micropterygeus,1.5,0.0697385377560006,0.06232722647827664,10.627282297851533,Median Mortality,0.3913006690494561,0.27158865645865676,0.5825412492037699,0.28531428571428574,0.3913006690494561,0.39638068181818176,0.07399999999999995,0.27158865645865676,0.3703896103896104
Apristurus micropterygeus,1.5,0.0697385377560006,0.06232722647827664,10.627282297851533,High Mortality,0.39638068181818176,0.3703896103896104,0.5350431034334276,0.28531428571428574,0.3913006690494561,0.39638068181818176,0.07399999999999995,0.27158865645865676,0.3703896103896104
Atelomycterus baliensis,1.5,0.10017915859559236,0.089423305792645,10.73661723030342,BAU,1,1,0.2502074157351983,0.3395547445255474,0.5680925460825688,0.7120940620782726,0.08216915422885573,0.1889941578065158,0.3703896103896104
Atelomycterus baliensis,1.5,0.10017915859559236,0.089423305792645,10.73661723030342,Low Mortality,0.3395547445255474,0.08216915422885573,0.7046327711379895,0.3395547445255474,0.5680925460825688,0.7120940620782726,0.08216915422885573,0.1889941578065158,0.3703896103896104
Atelomycterus baliensis,1.5,0.10017915859559236,0.089423305792645,10.73661723030342,Median Mortality,0.5680925460825688,0.1889941578065158,0.5127097770462595,0.3395547445255474,0.5680925460825688,0.7120940620782726,0.08216915422885573,0.1889941578065158,0.3703896103896104
Atelomycterus baliensis,1.5,0.10017915859559236,0.089423305792645,10.73661723030342,High Mortality,0.7120940620782726,0.3703896103896104,0.3859574179120241,0.3395547445255474,0.5680925460825688,0.7120940620782726,0.08216915422885573,0.1889941578065158,0.3703896103896104
Bythaelurus canescens,1.5,0.09313561510014665,0.08338158218525078,10.472935519250685,BAU,1,1,0.25033753491617317,0.28531428571428574,0.3856175606084253,0.39638068181818176,0.07399999999999995,0.27158865645865676,0.3703896103896104
Bythaelurus canescens,1.5,0.09313561510014665,0.08338158218525078,10.472935519250685,Low Mortality,0.28531428571428574,0.07399999999999995,0.7463492292928757,0.28531428571428574,0.3856175606084253,0.39638068181818176,0.07399999999999995,0.27158865645865676,0.3703896103896104
Bythaelurus canescens,1.5,0.09313561510014665,0.08338158218525078,10.472935519250685,Median Mortality,0.3856175606084253,0.27158865645865676,0.5856424229338836,0.28531428571428574,0.3856175606084253,0.39638068181818176,0.07399999999999995,0.27158865645865676,0.3703896103896104
