scientific_name,family,reproductive_mode,ac,median_depth,max_size_cm,ventilation_method,habitat,estimate_type,mortality_prop,gear_class,estimate_type_new
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Longline,0.33912445901881083,Longline,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,PRM Longline,0.10891570124676651,Longline,PRM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Longline,0.33912445901881083,Longline,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,PRM Longline,0.10891570124676651,Longline,PRM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Longline,0.33912445901881083,Longline,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,PRM Longline,0.10891570124676651,Longline,PRM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Longline,0.33912445901881083,Longline,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,PRM Longline,0.10891570124676651,Longline,PRM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Longline,0.33912445901881083,Longline,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,PRM Longline,0.10891570124676651,Longline,PRM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Longline,0.33912445901881083,Longline,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,PRM Longline,0.10891570124676651,Longline,PRM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Longline,0.33912445901881083,Longline,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,PRM Longline,0.10891570124676651,Longline,PRM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Longline,0.33912445901881083,Longline,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,PRM Longline,0.10891570124676651,Longline,PRM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Longline,0.33912445901881083,Longline,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,PRM Longline,0.10891570124676651,Longline,PRM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Longline,0.33912445901881083,Longline,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,PRM Longline,0.10891570124676651,Longline,PRM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Longline,0.33912445901881083,Longline,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,PRM Longline,0.10891570124676651,Longline,PRM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Longline,0.33912445901881083,Longline,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,PRM Longline,0.10891570124676651,Longline,PRM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Longline,0.33912445901881083,Longline,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,PRM Longline,0.10891570124676651,Longline,PRM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Longline,0.33912445901881083,Longline,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,PRM Longline,0.10891570124676651,Longline,PRM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,AVM Longline,0.33912445901881083,Longline,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,demersal,PRM Longline,0.10891570124676651,Longline,PRM
Galeorhinus galeus,Triakidae,lecithotrophic viviparity,11.901,400,199,ram,demersal,AVM Longline,0.24933539965154636,Longline,AVM
Galeorhinus galeus,Triakidae,lecithotrophic viviparity,11.901,400,199,ram,demersal,PRM Longline,0.28819843190417566,Longline,PRM
Galeorhinus galeus,Triakidae,lecithotrophic viviparity,11.901,400,199,ram,demersal,AVM Longline,0.24933539965154636,Longline,AVM
Galeorhinus galeus,Triakidae,lecithotrophic viviparity,11.901,400,199,ram,demersal,PRM Longline,0.28819843190417566,Longline,PRM
Galeorhinus galeus,Triakidae,lecithotrophic viviparity,11.901,400,199,ram,demersal,AVM Longline,0.24933539965154636,Longline,AVM
Galeorhinus galeus,Triakidae,lecithotrophic viviparity,11.901,400,199,ram,demersal,PRM Longline,0.28819843190417566,Longline,PRM
Galeorhinus galeus,Triakidae,lecithotrophic viviparity,11.901,400,199,ram,demersal,AVM Longline,0.24933539965154636,Longline,AVM
Galeorhinus galeus,Triakidae,lecithotrophic viviparity,11.901,400,199,ram,demersal,PRM Longline,0.28819843190417566,Longline,PRM
Galeorhinus galeus,Triakidae,lecithotrophic viviparity,11.901,400,199,ram,demersal,AVM Longline,0.24933539965154636,Longline,AVM
Galeorhinus galeus,Triakidae,lecithotrophic viviparity,11.901,400,199,ram,demersal,PRM Longline,0.28819843190417566,Longline,PRM
Galeorhinus galeus,Triakidae,lecithotrophic viviparity,11.901,400,199,ram,demersal,AVM Longline,0.24933539965154636,Longline,AVM
Galeorhinus galeus,Triakidae,lecithotrophic viviparity,11.901,400,199,ram,demersal,PRM Longline,0.28819843190417566,Longline,PRM
Galeorhinus galeus,Triakidae,lecithotrophic viviparity,11.901,400,199,ram,demersal,AVM Longline,0.24933539965154636,Longline,AVM
Galeorhinus galeus,Triakidae,lecithotrophic viviparity,11.901,400,199,ram,demersal,PRM Longline,0.28819843190417566,Longline,PRM
Galeorhinus galeus,Triakidae,lecithotrophic viviparity,11.901,400,199,ram,demersal,AVM Longline,0.24933539965154636,Longline,AVM
Galeorhinus galeus,Triakidae,lecithotrophic viviparity,11.901,400,199,ram,demersal,PRM Longline,0.28819843190417566,Longline,PRM
Galeorhinus galeus,Triakidae,lecithotrophic viviparity,11.901,400,199,ram,demersal,AVM Longline,0.24933539965154636,Longline,AVM
Galeorhinus galeus,Triakidae,lecithotrophic viviparity,11.901,400,199,ram,demersal,PRM Longline,0.28819843190417566,Longline,PRM
Galeorhinus galeus,Triakidae,lecithotrophic viviparity,11.901,400,199,ram,demersal,AVM Longline,0.24933539965154636,Longline,AVM
Galeorhinus galeus,Triakidae,lecithotrophic viviparity,11.901,400,199,ram,demersal,PRM Longline,0.28819843190417566,Longline,PRM
Galeorhinus galeus,Triakidae,lecithotrophic viviparity,11.901,400,199,ram,demersal,AVM Longline,0.24933539965154636,Longline,AVM
Galeorhinus galeus,Triakidae,lecithotrophic viviparity,11.901,400,199,ram,demersal,PRM Longline,0.28819843190417566,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,AVM Longline,0.338631728020958,Longline,AVM
Sphyrna lewini,Sphyrnidae,matrotrophic viviparity,14.608,521.5,430,ram,pelagic,PRM Longline,0.15006388037269558,Longline,PRM
Alopias pelagicus,Alopiidae,matrotrophic viviparity,9.7281,150,428,ram,pelagic,AVM Longline,0.4020614385578948,Longline,AVM
Alopias pelagicus,Alopiidae,matrotrophic viviparity,9.7281,150,428,ram,pelagic,PRM Longline,0.2394534509687916,Longline,PRM
Alopias pelagicus,Alopiidae,matrotrophic viviparity,9.7281,150,428,ram,pelagic,AVM Longline,0.4020614385578948,Longline,AVM
Alopias pelagicus,Alopiidae,matrotrophic viviparity,9.7281,150,428,ram,pelagic,PRM Longline,0.2394534509687916,Longline,PRM
Alopias pelagicus,Alopiidae,matrotrophic viviparity,9.7281,150,428,ram,pelagic,AVM Longline,0.4020614385578948,Longline,AVM
Alopias pelagicus,Alopiidae,matrotrophic viviparity,9.7281,150,428,ram,pelagic,PRM Longline,0.2394534509687916,Longline,PRM
Alopias pelagicus,Alopiidae,matrotrophic viviparity,9.7281,150,428,ram,pelagic,AVM Longline,0.4020614385578948,Longline,AVM
Alopias pelagicus,Alopiidae,matrotrophic viviparity,9.7281,150,428,ram,pelagic,PRM Longline,0.2394534509687916,Longline,PRM
Alopias pelagicus,Alopiidae,matrotrophic viviparity,9.7281,150,428,ram,pelagic,AVM Longline,0.4020614385578948,Longline,AVM
Alopias pelagicus,Alopiidae,matrotrophic viviparity,9.7281,150,428,ram,pelagic,PRM Longline,0.2394534509687916,Longline,PRM
Alopias pelagicus,Alopiidae,matrotrophic viviparity,9.7281,150,428,ram,pelagic,AVM Longline,0.4020614385578948,Longline,AVM
Alopias pelagicus,Alopiidae,matrotrophic viviparity,9.7281,150,428,ram,pelagic,PRM Longline,0.2394534509687916,Longline,PRM
Alopias pelagicus,Alopiidae,matrotrophic viviparity,9.7281,150,428,ram,pelagic,AVM Longline,0.4020614385578948,Longline,AVM
Alopias pelagicus,Alopiidae,matrotrophic viviparity,9.7281,150,428,ram,pelagic,PRM Longline,0.2394534509687916,Longline,PRM
Alopias pelagicus,Alopiidae,matrotrophic viviparity,9.7281,150,428,ram,pelagic,AVM Longline,0.4020614385578948,Longline,AVM
Alopias pelagicus,Alopiidae,matrotrophic viviparity,9.7281,150,428,ram,pelagic,PRM Longline,0.2394534509687916,Longline,PRM
