pop.array,t,scenario,avm,prm,scientific_name,quota,f,total_mort,stock,n_div_k
66.93355084400032,183,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.6693355084400032
66.93332841393163,184,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.6693332841393164
66.93311600527537,185,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.6693311600527536
66.93291316646246,186,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.6693291316646246
66.93271946627723,187,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.6693271946627724
66.93253449293951,188,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.6693253449293951
66.9323578532282,189,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.669323578532282
66.93218917164441,190,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.6693218917164441
66.93202808961237,191,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.6693202808961237
66.93187426471643,192,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.6693187426471643
66.93172736997239,193,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.6693172736997239
66.93158709313187,194,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.6693158709313187
66.93145313601786,195,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.6693145313601786
66.93132521389052,196,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.6693132521389051
66.93120305484126,197,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.6693120305484126
66.93108639921448,198,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.6693108639921448
66.93097499905515,199,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.6693097499905515
66.93086861758145,200,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.6693086861758145
100,1,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,1
94.68533725,2,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.9468533725
90.00972396320753,3,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.9000972396320753
85.86321890644597,4,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.8586321890644597
82.1600243400979,5,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.821600243400979
78.83214622399353,6,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.7883214622399354
75.82496574859297,7,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.7582496574859298
73.09407852909399,8,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.7309407852909399
70.60299522389293,9,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.7060299522389293
68.32144022917245,10,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.6832144022917245
66.22407363396826,11,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.6622407363396826
64.2895179065672,12,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.642895179065672
62.49960740313161,13,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.6249960740313161
60.83880311391342,14,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.6083880311391342
59.29373152588913,15,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.5929373152588913
57.8528178154884,16,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.578528178154884
56.50599151167484,17,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.5650599151167485
55.24444839272499,18,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.5524444839272499
54.06045642199619,19,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.540604564219962
52.947196468998726,20,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.5294719646899873
51.898630726370804,21,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.5189863072637081
50.909393342859346,22,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.5090939334285934
49.97469900112541,23,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.4997469900112541
49.09026608527049,24,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.49090266085270495
48.25225178324871,25,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.4825225178324871
47.4571970089575,26,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.474571970089575
46.70197944779892,27,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.4670197944779892
45.98377335717035,28,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.4598377335717035
45.300015011319694,29,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.45300015011319694
44.64837288440658,30,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.4464837288440658
44.026721828552816,31,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.4402672182855282
43.433120634299854,32,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.43433120634299854
42.86579246619527,33,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.42865792466195274
42.32310775155684,34,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.4232310775155684
41.80356916994259,35,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.4180356916994259
41.30579844769892,36,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.4130579844769892
40.828524708672774,37,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.40828524708672775
40.37057417072892,38,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.40370574170728923
39.93086100966481,39,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.3993086100966481
39.50837923869909,40,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.39508379238699093
39.10219547391053,41,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.3910219547391053
38.7114424746117,42,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.387114424746117
38.33531336329218,43,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.3833531336329218
37.973056442972805,44,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.379730564429728
37.62397054099357,45,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.3762397054099357
37.28740081775233,46,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.37287400817752325
36.96273498699872,47,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.3696273498699872
36.6493999011954,48,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.366493999011954
36.34685846137556,49,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.3634685846137556
36.05460681600716,50,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.36054606816007156
35.77217181774987,51,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.3577217181774987
35.49910871076748,52,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.3549910871076748
35.234999024526545,53,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.3523499902452654
34.97944865284642,54,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.34979448652846423
34.732086099429544,55,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.34732086099429543
34.492560873247115,56,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.34492560873247113
34.26054201902899,57,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.3426054201902899
34.03571676974577,58,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.34035716769745766
33.81778930940771,59,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.3381778930940771
33.606479635766895,60,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.33606479635766895
33.401522513619305,61,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.33401522513619303
33.20266651038198,62,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.3320266651038198
33.00967310648472,63,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.3300967310648472
32.82231587388008,64,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.3282231587388008
32.6403797166528,65,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.326403797166528
32.46366016831078,66,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.3246366016831078
32.291962740874126,67,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.32291962740874125
32.125102321354426,68,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.32125102321354426
31.96290261164051,69,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.3196290261164051
31.80519560818562,70,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.3180519560818562
31.651821118229627,71,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.3165182111822963
31.502626309593044,72,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.31502626309593046
31.35746529135152,73,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.3135746529135152
31.216198722943567,74,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.31216198722943567
31.078693449483737,75,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.31078693449483735
30.94482216125097,76,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.3094482216125097
30.814463075499848,77,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.3081446307549985
30.687499638903155,78,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.30687499638903154
30.56382024907919,79,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.3056382024907919
30.443317993788572,80,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.3044331799378857
30.3258904065041,81,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.303258904065041
30.211439237164864,82,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.30211439237164867
30.09987023702366,83,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.30099870237023657
29.99109295658543,84,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2999109295658543
29.88502055571525,85,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2988502055571525
29.781569625067796,86,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.29781569625067794
29.6806600180572,87,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.296806600180572
29.5822146926473,88,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.295822146926473
29.48615956229791,89,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2948615956229791
29.392423355453726,90,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2939242335545373
29.30093748300908,91,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2930093748300908
29.21163591322429,92,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2921163591322429
29.12445505360845,93,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2912445505360845
29.039333639319327,94,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.29039333639319326
28.95621262766383,95,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2895621262766383
28.87503509831274,96,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2887503509831274
28.7957461588711,97,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.287957461588711
28.718292855471187,98,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2871829285547119
28.642624088078453,99,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2864262408807845
28.568690530222504,100,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.28568690530222507
28.496444552885105,101,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.28496444552885103
28.425840152295596,102,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.28425840152295595
28.356832881401136,103,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.28356832881401134
28.289379784794875,104,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.28289379784794877
28.223439336899677,105,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.28223439336899675
28.158971383218447,106,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.28158971383218445
28.095937084474567,107,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.28095937084474565
28.034298863477474,108,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.28034298863477475
27.974020354559066,109,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.27974020354559065
27.915066355436586,110,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.27915066355436585
27.857402781366766,111,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.27857402781366764
27.80099662146465,112,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.27800996621464646
27.745815897068354,113,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.27745815897068354
27.691829622038505,114,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.27691829622038505
27.63900776488788,115,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2763900776488788
27.58732121264327,116,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.27587321212643273
27.536741736347455,117,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.27536741736347453
27.48724195811477,118,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.27487241958114766
27.438795319658976,119,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.27438795319658976
27.391376052216884,120,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.27391376052216887
27.34495914779579,121,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2734495914779579
27.299520331676902,122,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.272995203316769
27.255036036110983,123,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.27255036036110986
27.211483375146038,124,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2721148337514604
27.168840120530337,125,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.27168840120530335
27.127084678637328,126,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.27127084678637325
27.086196068361968,127,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2708619606836197
27.04615389994086,128,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2704615389994086
27.006938354651236,129,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2700693835465124
26.96853016534627,130,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2696853016534627
26.93091059778662,131,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2693091059778662
26.894061432730222,132,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2689406143273022
26.857964948744424,133,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2685796494874442
26.822603905706508,134,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2682260390570651
26.78796152896045,135,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2678796152896045
26.75402149409947,136,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.26754021494099467
26.720767912345515,137,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.26720767912345517
26.688185316498405,138,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.26688185316498403
26.656258647428672,139,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2665625864742867
26.624973241089567,140,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.26624973241089567
26.594314816024934,141,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.26594314816024933
26.564269461350825,142,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.26564269461350826
26.534823625189887,143,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.26534823625189885
26.50596410353857,144,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2650596410353857
26.477678029548244,145,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.26477678029548246
26.44995286320222,146,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2644995286320222
26.422776381371598,147,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.264227763813716
26.396136668233662,148,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2639613666823366
26.370022106037375,149,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2637002210603738
26.344421366201253,150,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.26344421366201254
26.31932340072964,151,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2631932340072964
26.294717433934014,152,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2629471743393401
26.27059295444668,153,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2627059295444668
26.246939707514716,154,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.26246939707514716
26.223747687562692,155,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.26223747687562693
26.201007131013146,156,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.26201007131013143
26.17870850935438,157,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2617870850935438
26.156842522445558,158,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.26156842522445556
26.135400092049625,159,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.26135400092049627
26.11437235558493,160,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2611437235558493
26.093750660086872,161,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.26093750660086873
26.073526556371334,162,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.26073526556371335
26.05369179339193,163,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2605369179339193
26.03423831278359,164,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2603423831278359
26.015158243585187,165,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.26015158243585185
25.99644389713438,166,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2599644389713438
25.97808776212801,167,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2597808776212801
25.96008249984181,168,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2596008249984181
25.94242093950335,169,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2594242093950335
25.925096073812472,170,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2592509607381247
25.908101054603684,171,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2590810105460368
25.891429188645226,172,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.25891429188645226
25.87507393356978,173,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2587507393356978
25.859028893931917,174,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2585902889393192
25.843287817387708,175,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.25843287817387706
25.82784459099201,176,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2582784459099201
25.81269323760919,177,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2581269323760919
25.79782791243317,178,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2579782791243317
25.783242899612937,179,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.25783242899612935
25.768932608979696,180,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.25768932608979694
25.75489157287212,181,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2575489157287212
25.741114443056198,182,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.25741114443056196
25.727595987736425,183,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.25727595987736424
25.714331088655076,184,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.25714331088655074
25.701314738276572,185,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2570131473827657
25.688542037053978,186,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2568854203705398
25.676008190774827,187,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.25676008190774824
25.663708507983554,188,FR,1,1,Carcharhinus obscurus,0,0.0531466275,1,Carcharhinus obscurus-north atlantic,0.2566370850798355
