scientific_name,f,f_mort,percent_diff,abs_diff,f_max,f_fmsy,family,threat,sp_count_threat,total_sp_count,sp_threat_pct,mean_mort_reduction,sd_mort_reduction,se_mort_reduction,mean_abs_mort_reduction,sd_abs_mort_reduction,se_abs_mort_reduction,mean_f_fmsy,sd_f_fmsy,se_f_fmsy,sp_threat
Nasolamia velox,0.05289364285130611,0.031094793407935556,41.21260754274608,0.02179884944337055,0.08997446670179607,1.7010449999583328,Carcharhinidae,threatened,35,52,0.6730769230769231,50.28540740384367,9.030627512776958,0.9216845609767802,0.04905486250062575,0.03512308490387169,0.0035847348419556836,2.0936687831768683,0.486680994542112,0.04967167100576747,<0.75
Nebrius ferrugineus,0.05289364285130611,0.014992703066202751,71.65499999999993,0.03790093978510335,0.18660660734276235,3.5279590756747146,Ginglymostomatidae,threatened,4,4,1,67.81999999999992,5.423509011700831,3.8350000000000075,0.0362704296553454,0.0023058895390904066,0.001630510129757949,3.152289964048655,0.5312763526262259,0.3756691116260597,>0.75
Negaprion acutidens,0.05289364285130611,0.02726330092011665,48.45637499999977,0.025630341931189456,0.10261917521576311,1.9401041350894426,Carcharhinidae,threatened,35,52,0.6730769230769231,50.28540740384367,9.030627512776958,0.9216845609767802,0.04905486250062575,0.03512308490387169,0.0035847348419556836,2.0936687831768683,0.486680994542112,0.04967167100576747,<0.75
Negaprion brevirostris,0.07868339372986317,0.03575149445872313,54.562846410176945,0.042931899271140044,0.17316972458302618,2.2008420884533106,Carcharhinidae,threatened,35,52,0.6730769230769231,50.28540740384367,9.030627512776958,0.9216845609767802,0.04905486250062575,0.03512308490387169,0.0035847348419556836,2.0936687831768683,0.486680994542112,0.04967167100576747,<0.75
Notorynchus cepedianus,0.088664977875,0.039180167073183725,55.81100000000002,0.04948481080181627,0.2006494328339633,2.263006630609429,Hexanchidae,threatened,1,5,0.2,60.03389644323828,4.825941033649372,1.7062278152499437,0.045847076815157144,0.02479232750140187,0.008765411448819498,2.5364419348235403,0.3257074347755,0.11515496790631559,<0.25
Odontaspis ferox,0.05289364285130611,0.023258844355905667,56.027145981813696,0.02963479849540044,0.12028703624611298,2.274130306817064,Odontaspididae,threatened,2,3,0.6666666666666666,48.667116396961255,10.547192549698186,4.305873327607477,0.022610743005173135,0.010426500872535957,0.004256601156732781,2.0106172211299986,0.3653901253779438,0.14916989403792213,<0.75
Odontaspis noronhai,0.05289364285130611,0.02385073914226311,54.90811776887444,0.029042903709042996,0.11730191829250194,2.2176940737899167,Odontaspididae,threatened,2,3,0.6666666666666666,48.667116396961255,10.547192549698186,4.305873327607477,0.022610743005173135,0.010426500872535957,0.004256601156732781,2.0106172211299986,0.3653901253779438,0.14916989403792213,<0.75
Oxynotus centrina,0.097129464,0.019104661732104233,80.33072463768127,0.07802480226789577,0.49381312839859404,5.084071383309539,Oxynotidae,threatened,2,2,1,80.41861231884064,0.12429195066111731,0.08788768115937984,0.08484126694405329,0.009639936792459102,0.006816464676157526,5.106993241607322,0.03241640287951998,0.022921858297783704,>0.75
Oxynotus paradoxus,0.11385134320857418,0.022193611588363353,80.50650000000003,0.09165773162021082,0.5840477246701433,5.129915099905106,Oxynotidae,threatened,2,2,1,80.41861231884064,0.12429195066111731,0.08788768115937984,0.08484126694405329,0.009639936792459102,0.006816464676157526,5.106993241607322,0.03241640287951998,0.022921858297783704,>0.75
Pentanchus profundicolus,0.06673576301903358,0.01300913596411533,80.50649999999997,0.05372662705491825,0.34234879841502797,5.129915099905088,Pentanchidae,threatened,7,22,0.3181818181818182,67.5792833774162,11.944179159281262,1.8885405462221934,0.04664339782485291,0.02071120362753407,0.0032747288273274645,3.5276652782041453,1.2643216573059775,0.1999068066082877,<0.50
Poroderma africanum,0.08277426125416902,0.02981115019068895,63.985000000000035,0.052963111063480076,0.22983273984220215,2.7766208524226044,Scyliorhinidae,threatened,3,18,0.16666666666666666,66.38058730343248,11.025110691635168,2.1622020983141605,0.05726314152701535,0.03411048775075919,0.0066896170253572616,3.3984709988786785,1.4901955475885564,0.2922513913931975,<0.25
Poroderma pantherinum,0.0811285324105828,0.029748486858874656,63.33165906623238,0.05138004555170814,0.22124953118855753,2.7271482006951318,Scyliorhinidae,threatened,3,18,0.16666666666666666,66.38058730343248,11.025110691635168,2.1622020983141605,0.05726314152701535,0.03411048775075919,0.0066896170253572616,3.3984709988786785,1.4901955475885564,0.2922513913931975,<0.25
Prionace glauca,0.3728700730887175,0.15873494939263252,57.428884523305655,0.21413512369608498,0.8758757408948941,2.349010564563318,Carcharhinidae,threatened,35,52,0.6730769230769231,50.28540740384367,9.030627512776958,0.9216845609767802,0.04905486250062575,0.03512308490387169,0.0035847348419556836,2.0936687831768683,0.486680994542112,0.04967167100576747,<0.75
Rhizoprionodon acutus,0.07411682457513344,0.03568423308594831,51.85407187841052,0.03843259148918513,0.15394204134554457,2.077018844614572,Carcharhinidae,threatened,35,52,0.6730769230769231,50.28540740384367,9.030627512776958,0.9216845609767802,0.04905486250062575,0.03512308490387169,0.0035847348419556836,2.0936687831768683,0.486680994542112,0.04967167100576747,<0.75
Rhizoprionodon lalandii,0.0811285324105828,0.04064324797991759,49.902646119337554,0.0404852844306652,0.16194175166185446,1.9961134122614794,Carcharhinidae,threatened,35,52,0.6730769230769231,50.28540740384367,9.030627512776958,0.9216845609767802,0.04905486250062575,0.03512308490387169,0.0035847348419556836,2.0936687831768683,0.486680994542112,0.04967167100576747,<0.75
Rhizoprionodon longurio,0.0811285324105828,0.046681295810864186,42.46007609922591,0.03444723659971861,0.14099520282732136,1.7379237444325972,Carcharhinidae,threatened,35,52,0.6730769230769231,50.28540740384367,9.030627512776958,0.9216845609767802,0.04905486250062575,0.03512308490387169,0.0035847348419556836,2.0936687831768683,0.486680994542112,0.04967167100576747,<0.75
Rhizoprionodon oligolinx,0.0811285324105828,0.03727263469896229,54.05730438912726,0.0438558977116205,0.17658635683401872,2.1766245682879375,Carcharhinidae,threatened,35,52,0.6730769230769231,50.28540740384367,9.030627512776958,0.9216845609767802,0.04905486250062575,0.03512308490387169,0.0035847348419556836,2.0936687831768683,0.486680994542112,0.04967167100576747,<0.75
Rhizoprionodon porosus,0.0811285324105828,0.03937225863423919,51.4692827980908,0.041756273776343604,0.16716944872883766,2.0605506319627604,Carcharhinidae,threatened,35,52,0.6730769230769231,50.28540740384367,9.030627512776958,0.9216845609767802,0.04905486250062575,0.03512308490387169,0.0035847348419556836,2.0936687831768683,0.486680994542112,0.04967167100576747,<0.75
Rhizoprionodon taylori,0.3746675473682105,0.23271310148446758,37.88810823912511,0.14195444588374292,0.6032138721690307,1.6099976536697815,Carcharhinidae,threatened,35,52,0.6730769230769231,50.28540740384367,9.030627512776958,0.9216845609767802,0.04905486250062575,0.03512308490387169,0.0035847348419556836,2.0936687831768683,0.486680994542112,0.04967167100576747,<0.75
Rhizoprionodon terraenovae,0.23216899374076305,0.10715284115485872,53.84704932885903,0.12501615258590432,0.5030425798668086,2.1667087054204126,Carcharhinidae,threatened,35,52,0.6730769230769231,50.28540740384367,9.030627512776958,0.9216845609767802,0.04905486250062575,0.03512308490387169,0.0035847348419556836,2.0936687831768683,0.486680994542112,0.04967167100576747,<0.75
Schroederichthys saurisqualus,0.0811285324105828,0.029218440947671384,63.985000000000014,0.05191009146291141,0.22526317481766714,2.7766208524226026,Scyliorhinidae,threatened,3,18,0.16666666666666666,66.38058730343248,11.025110691635168,2.1622020983141605,0.05726314152701535,0.03411048775075919,0.0066896170253572616,3.3984709988786785,1.4901955475885564,0.2922513913931975,<0.25
Scyliorhinus boa,0.0811285324105828,0.029218440947671384,63.985000000000014,0.05191009146291141,0.22526317481766714,2.7766208524226026,Scyliorhinidae,threatened,3,18,0.16666666666666666,66.38058730343248,11.025110691635168,2.1622020983141605,0.05726314152701535,0.03411048775075919,0.0066896170253572616,3.3984709988786785,1.4901955475885564,0.2922513913931975,<0.25
Scyliorhinus canicula,0.3396902248020769,0.17748814245908506,47.75000000000003,0.16220208234299183,0.6501248321570853,1.9138755980861253,Scyliorhinidae,threatened,3,18,0.16666666666666666,66.38058730343248,11.025110691635168,2.1622020983141605,0.05726314152701535,0.03411048775075919,0.0066896170253572616,3.3984709988786785,1.4901955475885564,0.2922513913931975,<0.25
Scyliorhinus haeckelii,0.0811285324105828,0.04258743650960525,47.506216069489824,0.03854109590097754,0.15454883671174954,1.9049874577983794,Scyliorhinidae,threatened,3,18,0.16666666666666666,66.38058730343248,11.025110691635168,2.1622020983141605,0.05726314152701535,0.03411048775075919,0.0066896170253572616,3.3984709988786785,1.4901955475885564,0.2922513913931975,<0.25
Scyliorhinus torazame,0.0811285324105828,0.016481698977612636,79.68446058631933,0.06464683343297016,0.399342251064966,4.9223403801259185,Scyliorhinidae,threatened,3,18,0.16666666666666666,66.38058730343248,11.025110691635168,2.1622020983141605,0.05726314152701535,0.03411048775075919,0.0066896170253572616,3.3984709988786785,1.4901955475885564,0.2922513913931975,<0.25
Scymnodalatias albicauda,0.0811285324105828,0.020525260983884124,74.70031766381773,0.06060327142669867,0.32067016230696715,3.952618798576189,Somniosidae,threatened,5,16,0.3125,74.87211166800101,6.994929756266878,1.491324034893274,0.0506986126734484,0.01504169122837029,0.003206899345088448,4.234765737303604,0.9660484328140477,0.20596221791016978,<0.50
Scymnodon ringens,0.0811285324105828,0.017119299532417927,78.89854651162801,0.06400923287816487,0.3844689298549452,4.73901004284398,Somniosidae,threatened,5,16,0.3125,74.87211166800101,6.994929756266878,1.491324034893274,0.0506986126734484,0.01504169122837029,0.003206899345088448,4.234765737303604,0.9660484328140477,0.20596221791016978,<0.50
Somniosus antarcticus,0.0811285324105828,0.015814790465456953,80.50650000000002,0.06531374194512585,0.416182483446189,5.129915099905101,Somniosidae,threatened,5,16,0.3125,74.87211166800101,6.994929756266878,1.491324034893274,0.0506986126734484,0.01504169122837029,0.003206899345088448,4.234765737303604,0.9660484328140477,0.20596221791016978,<0.50
Somniosus longus,0.0811285324105828,0.029218440947671384,63.985000000000014,0.05191009146291141,0.22526317481766714,2.7766208524226026,Somniosidae,threatened,5,16,0.3125,74.87211166800101,6.994929756266878,1.491324034893274,0.0506986126734484,0.01504169122837029,0.003206899345088448,4.234765737303604,0.9660484328140477,0.20596221791016978,<0.50
Somniosus microcephalus,0.0811285324105828,0.01595739443724554,80.33072463768124,0.06517113797333725,0.4124632499985437,5.084071383309531,Somniosidae,threatened,5,16,0.3125,74.87211166800101,6.994929756266878,1.491324034893274,0.0506986126734484,0.01504169122837029,0.003206899345088448,4.234765737303604,0.9660484328140477,0.20596221791016978,<0.50
Somniosus pacificus,0.0811285324105828,0.017119299532417927,78.89854651162801,0.06400923287816487,0.3844689298549452,4.73901004284398,Somniosidae,threatened,5,16,0.3125,74.87211166800101,6.994929756266878,1.491324034893274,0.0506986126734484,0.01504169122837029,0.003206899345088448,4.234765737303604,0.9660484328140477,0.20596221791016978,<0.50
Somniosus rostratus,0.0811285324105828,0.029218440947671384,63.985000000000014,0.05191009146291141,0.22526317481766714,2.7766208524226026,Somniosidae,threatened,5,16,0.3125,74.87211166800101,6.994929756266878,1.491324034893274,0.0506986126734484,0.01504169122837029,0.003206899345088448,4.234765737303604,0.9660484328140477,0.20596221791016978,<0.50
Sphyrna corona,0.0811285324105828,0.0267058462364524,67.08205431191952,0.05442268617413039,0.24645685116358668,3.03785664353319,Sphyrnidae,threatened,8,9,0.8888888888888888,56.030316297247545,5.920177473573734,1.4800443683934335,0.07199399536312569,0.0529353013090922,0.01323382532727305,2.3181722680324452,0.35030008768704807,0.08757502192176202,>0.75
Sphyrna lewini,0.2183229119596849,0.0897015649947923,58.91335261625842,0.12862134696489258,0.5313719319091428,2.4338807463655714,Sphyrnidae,threatened,8,9,0.8888888888888888,56.030316297247545,5.920177473573734,1.4800443683934335,0.07199399536312569,0.0529353013090922,0.01323382532727305,2.3181722680324452,0.35030008768704807,0.08757502192176202,>0.75
Sphyrna media,0.0811285324105828,0.031009049433323953,61.7778745504843,0.050119482977258836,0.21225541870437964,2.616285693794851,Sphyrnidae,threatened,8,9,0.8888888888888888,56.030316297247545,5.920177473573734,1.4800443683934335,0.07199399536312569,0.0529353013090922,0.01323382532727305,2.3181722680324452,0.35030008768704807,0.08757502192176202,>0.75
Sphyrna mokarran,0.07575000000000001,0.037902600035155984,49.96356431002511,0.03784739996484403,0.15138968025089963,1.9985436336752425,Sphyrnidae,threatened,8,9,0.8888888888888888,56.030316297247545,5.920177473573734,1.4800443683934335,0.07199399536312569,0.0529353013090922,0.01323382532727305,2.3181722680324452,0.35030008768704807,0.08757502192176202,>0.75
Sphyrna tiburo,0.34517967778208647,0.16029210091364804,53.562706256756755,0.18488757686843843,0.7433242765838632,2.1534415970256724,Sphyrnidae,threatened,8,9,0.8888888888888888,56.030316297247545,5.920177473573734,1.4800443683934335,0.07199399536312569,0.0529353013090922,0.01323382532727305,2.3181722680324452,0.35030008768704807,0.08757502192176202,>0.75
Sphyrna tudes,0.0811285324105828,0.04064324797991759,49.902646119337554,0.0404852844306652,0.16194175166185446,1.9961134122614794,Sphyrnidae,threatened,8,9,0.8888888888888888,56.030316297247545,5.920177473573734,1.4800443683934335,0.07199399536312569,0.0529353013090922,0.01323382532727305,2.3181722680324452,0.35030008768704807,0.08757502192176202,>0.75
Sphyrna zygaena,0.085903428,0.04145625959733024,51.740855327298185,0.04444716840266976,0.17800445611418386,2.072146132680338,Sphyrnidae,threatened,8,9,0.8888888888888888,56.030316297247545,5.920177473573734,1.4800443683934335,0.07199399536312569,0.0529353013090922,0.01323382532727305,2.3181722680324452,0.35030008768704807,0.08757502192176202,>0.75
Squaliolus laticaudus,0.0811285324105828,0.029218440947671384,63.985000000000014,0.05191009146291141,0.22526317481766714,2.7766208524226026,Dalatiidae,threatened,1,4,0.25,63.83526152313949,0.5113195997329233,0.18077877816237062,0.05292835803967216,0.022464833183126313,0.007942517941006593,2.765602796190287,0.038673145291778774,0.013673021642814686,<0.50
Squalus acanthias,0.02762921109360464,0.009821079375332714,64.45399999999997,0.017808131718271926,0.07772804561302148,2.813256062566812,Squalidae,threatened,9,32,0.28125,62.5696275447229,13.365759894954637,2.014964118615661,0.029466095766209368,0.015338927975631205,0.0023124303991570194,3.1875621795976272,1.6029138869458914,0.24164836064771256,<0.50
Squalus altipinnis,0.04199797275235645,0.019250101649388965,54.164212251628584,0.022747871102967485,0.09162703384289206,2.181701349805057,Squalidae,threatened,9,32,0.28125,62.5696275447229,13.365759894954637,2.014964118615661,0.029466095766209368,0.015338927975631205,0.0023124303991570194,3.1875621795976272,1.6029138869458914,0.24164836064771256,<0.50
Squalus blainville,0.05289364285130611,0.006421288242148648,87.85999999999984,0.04647235460915746,0.43569722282788637,8.237232289950468,Squalidae,threatened,9,32,0.28125,62.5696275447229,13.365759894954637,2.014964118615661,0.029466095766209368,0.015338927975631205,0.0023124303991570194,3.1875621795976272,1.6029138869458914,0.24164836064771256,<0.50
Squalus brevirostris,0.035839053295044,0.01890064505222128,47.26243213897909,0.01693840824282272,0.06795734947332138,1.8961814898921692,Squalidae,threatened,9,32,0.28125,62.5696275447229,13.365759894954637,2.014964118615661,0.029466095766209368,0.015338927975631205,0.0023124303991570194,3.1875621795976272,1.6029138869458914,0.24164836064771256,<0.50
Squalus bucephalus,0.0866463001770226,0.03120566500875455,63.98500000000017,0.055440635168268054,0.24058392385679025,2.776620852422615,Squalidae,threatened,9,32,0.28125,62.5696275447229,13.365759894954637,2.014964118615661,0.029466095766209368,0.015338927975631205,0.0023124303991570194,3.1875621795976272,1.6029138869458914,0.24164836064771256,<0.50
Squalus chloroculus,0.05284252581573869,0.011150541007089032,78.89854651162807,0.04169198480864966,0.2504212605300286,4.739010042843993,Squalidae,threatened,9,32,0.28125,62.5696275447229,13.365759894954637,2.014964118615661,0.029466095766209368,0.015338927975631205,0.0023124303991570194,3.1875621795976272,1.6029138869458914,0.24164836064771256,<0.50
Squalus cubensis,0.03099888968323243,0.01627249017117322,47.5062160694899,0.014726399512059212,0.05905249605223345,1.9049874577983823,Squalidae,threatened,9,32,0.28125,62.5696275447229,13.365759894954637,2.014964118615661,0.029466095766209368,0.015338927975631205,0.0023124303991570194,3.1875621795976272,1.6029138869458914,0.24164836064771256,<0.50
Squalus edmundsi,0.02398234993435664,0.005060624416816921,78.89854651162783,0.01892172551753972,0.11365259718991383,4.73901004284394,Squalidae,threatened,9,32,0.28125,62.5696275447229,13.365759894954637,2.014964118615661,0.029466095766209368,0.015338927975631205,0.0023124303991570194,3.1875621795976272,1.6029138869458914,0.24164836064771256,<0.50
Squalus formosus,0.02871228257079228,0.01034072856787077,63.985000000000234,0.01837155400292151,0.07972312250671239,2.77662085242262,Squalidae,threatened,9,32,0.28125,62.5696275447229,13.365759894954637,2.014964118615661,0.029466095766209368,0.015338927975631205,0.0023124303991570194,3.1875621795976272,1.6029138869458914,0.24164836064771256,<0.50
Squalus grahami,0.03174472782841144,0.014638680618572692,53.88626200325738,0.017106047209838743,0.06884006633913264,2.1685511594628,Squalidae,threatened,9,32,0.28125,62.5696275447229,13.365759894954637,2.014964118615661,0.029466095766209368,0.015338927975631205,0.0023124303991570194,3.1875621795976272,1.6029138869458914,0.24164836064771256,<0.50
Squalus griffini,0.0286143754891265,0.005577943285972822,80.50650000000019,0.023036432203153677,0.14678931689602576,5.129915099905147,Squalidae,threatened,9,32,0.28125,62.5696275447229,13.365759894954637,2.014964118615661,0.029466095766209368,0.015338927975631205,0.0023124303991570194,3.1875621795976272,1.6029138869458914,0.24164836064771256,<0.50
Squalus hemipinnis,0.09208898138893253,0.04195374849657511,54.442162500000016,0.05013523289235741,0.20213641920324368,2.195011999856227,Squalidae,threatened,9,32,0.28125,62.5696275447229,13.365759894954637,2.014964118615661,0.029466095766209368,0.015338927975631205,0.0023124303991570194,3.1875621795976272,1.6029138869458914,0.24164836064771256,<0.50
Squalus japonicus,0.03241157406962108,0.017093075869791363,47.26243213897943,0.015318498199829715,0.06145822680908488,1.8961814898921812,Squalidae,threatened,9,32,0.28125,62.5696275447229,13.365759894954637,2.014964118615661,0.029466095766209368,0.015338927975631205,0.0023124303991570194,3.1875621795976272,1.6029138869458914,0.24164836064771256,<0.50
Squalus megalops,0.030561675375,0.01596847538343752,47.74999999999993,0.014593199991562479,0.05849124473684204,1.9138755980861222,Squalidae,threatened,9,32,0.28125,62.5696275447229,13.365759894954637,2.014964118615661,0.029466095766209368,0.015338927975631205,0.0023124303991570194,3.1875621795976272,1.6029138869458914,0.24164836064771256,<0.50
Squalus melanurus,0.04815753880618548,0.023121072298301754,51.98867535287741,0.025036466507883725,0.1003045409809822,2.082841928128163,Squalidae,threatened,9,32,0.28125,62.5696275447229,13.365759894954637,2.014964118615661,0.029466095766209368,0.015338927975631205,0.0023124303991570194,3.1875621795976272,1.6029138869458914,0.24164836064771256,<0.50
Squalus mitsukurii,0.06673576301903358,0.02403488505130497,63.98499999999997,0.04270087796772862,0.1852999112009816,2.776620852422599,Squalidae,threatened,9,32,0.28125,62.5696275447229,13.365759894954637,2.014964118615661,0.029466095766209368,0.015338927975631205,0.0023124303991570194,3.1875621795976272,1.6029138869458914,0.24164836064771256,<0.50
Squalus montalbani,0.07055842306915049,0.014888852826065602,78.8985465116279,0.05566957024308489,0.33437707553193674,4.7390100428439546,Squalidae,threatened,9,32,0.28125,62.5696275447229,13.365759894954637,2.014964118615661,0.029466095766209368,0.015338927975631205,0.0023124303991570194,3.1875621795976272,1.6029138869458914,0.24164836064771256,<0.50
Squalus nasutus,0.08932555610285264,0.0321705990304423,63.98500000000008,0.05715495707241034,0.24802320172942618,2.776620852422608,Squalidae,threatened,9,32,0.28125,62.5696275447229,13.365759894954637,2.014964118615661,0.029466095766209368,0.015338927975631205,0.0023124303991570194,3.1875621795976272,1.6029138869458914,0.24164836064771256,<0.50
Squalus suckleyi,0.0178694295,0.0034833772395825237,80.50649999999987,0.014386052260417476,0.09166865621873896,5.1299150999050624,Squalidae,threatened,9,32,0.28125,62.5696275447229,13.365759894954637,2.014964118615661,0.029466095766209368,0.015338927975631205,0.0023124303991570194,3.1875621795976272,1.6029138869458914,0.24164836064771256,<0.50
Squatina aculeata,0.02283236840722865,0.0021189276829535687,90.71963256215363,0.02071344072427508,0.24602871125679476,10.775435419958576,Squatinidae,threatened,13,23,0.5652173913043478,69.49321290085135,11.257322276066855,1.8762203793444758,0.034404483054257654,0.017404630248988324,0.0029007717081647208,4.058225320112225,2.3346334989378636,0.3891055831563106,<0.75
Squatina africana,0.05915434989261398,0.021497678904801205,63.658329533116195,0.03765667098781277,0.1627727870861581,2.7516621749989336,Squatinidae,threatened,13,23,0.5652173913043478,69.49321290085135,11.257322276066855,1.8762203793444758,0.034404483054257654,0.017404630248988324,0.0029007717081647208,4.058225320112225,2.3346334989378636,0.3891055831563106,<0.75
Squatina albipunctata,0.03366902644457015,0.012345873405775335,63.33165906623245,0.021323153038794812,0.09182042488746645,2.727148200695136,Squatinidae,threatened,13,23,0.5652173913043478,69.49321290085135,11.257322276066855,1.8762203793444758,0.034404483054257654,0.017404630248988324,0.0029007717081647208,4.058225320112225,2.3346334989378636,0.3891055831563106,<0.75
Squatina argentina,0.07543994925,0.01195507105659928,84.15286439684438,0.06348487819340072,0.4760478558344494,6.310288654315994,Squatinidae,threatened,13,23,0.5652173913043478,69.49321290085135,11.257322276066855,1.8762203793444758,0.034404483054257654,0.017404630248988324,0.0029007717081647208,4.058225320112225,2.3346334989378636,0.3891055831563106,<0.75
Squatina armata,0.00874105503070647,0.0011164222752992714,87.22783152173977,0.007624632755407198,0.06843830039969173,7.829524028767087,Squatinidae,threatened,13,23,0.5652173913043478,69.49321290085135,11.257322276066855,1.8762203793444758,0.034404483054257654,0.017404630248988324,0.0029007717081647208,4.058225320112225,2.3346334989378636,0.3891055831563106,<0.75
Squatina australis,0.06673576301903358,0.030403370470596512,54.44216249999986,0.03633239254843707,0.14648580064633968,2.19501199985622,Squatinidae,threatened,13,23,0.5652173913043478,69.49321290085135,11.257322276066855,1.8762203793444758,0.034404483054257654,0.017404630248988324,0.0029007717081647208,4.058225320112225,2.3346334989378636,0.3891055831563106,<0.75
Squatina californica,0.07697587888264691,0.035282500462093365,54.164212251628754,0.04169337842055355,0.16793837886070195,2.181701349805065,Squatinidae,threatened,13,23,0.5652173913043478,69.49321290085135,11.257322276066855,1.8762203793444758,0.034404483054257654,0.017404630248988324,0.0029007717081647208,4.058225320112225,2.3346334989378636,0.3891055831563106,<0.75
Squatina dumeril,0.05447083000691234,0.01961766942698958,63.984999999999815,0.03485316057992276,0.1512448424459588,2.7766208524225875,Squatinidae,threatened,13,23,0.5652173913043478,69.49321290085135,11.257322276066855,1.8762203793444758,0.034404483054257654,0.017404630248988324,0.0029007717081647208,4.058225320112225,2.3346334989378636,0.3891055831563106,<0.75
Squatina formosa,0.03803603823147934,0.013822931672742272,63.6583295331159,0.024213106558737065,0.10466232768837416,2.751662174998911,Squatinidae,threatened,13,23,0.5652173913043478,69.49321290085135,11.257322276066855,1.8762203793444758,0.034404483054257654,0.017404630248988324,0.0029007717081647208,4.058225320112225,2.3346334989378636,0.3891055831563106,<0.75
Squatina guggenheim,0.069106914375,0.025340358971832018,63.33165906623216,0.04376655540316798,0.1884647971933726,2.727148200695115,Squatinidae,threatened,13,23,0.5652173913043478,69.49321290085135,11.257322276066855,1.8762203793444758,0.034404483054257654,0.017404630248988324,0.0029007717081647208,4.058225320112225,2.3346334989378636,0.3891055831563106,<0.75
Squatina japonica,0.02417077023656538,0.004811075725032196,80.09548029315991,0.019359694511533184,0.12143357685872323,5.023984576007401,Squatinidae,threatened,13,23,0.5652173913043478,69.49321290085135,11.257322276066855,1.8762203793444758,0.034404483054257654,0.017404630248988324,0.0029007717081647208,4.058225320112225,2.3346334989378636,0.3891055831563106,<0.75
Squatina nebulosa,0.09208898138893253,0.014530210649015772,84.22155351284833,0.07755877073991675,0.5836378217837875,6.337759555823804,Squatinidae,threatened,13,23,0.5652173913043478,69.49321290085135,11.257322276066855,1.8762203793444758,0.034404483054257654,0.017404630248988324,0.0029007717081647208,4.058225320112225,2.3346334989378636,0.3891055831563106,<0.75
Squatina occulta,0.03637448025,0.013219093746496782,63.65832953311605,0.02315538650350322,0.10009028143917037,2.751662174998923,Squatinidae,threatened,13,23,0.5652173913043478,69.49321290085135,11.257322276066855,1.8762203793444758,0.034404483054257654,0.017404630248988324,0.0029007717081647208,4.058225320112225,2.3346334989378636,0.3891055831563106,<0.75
Squatina oculata,0.04458962394981777,0.016058953065526963,63.98499999999979,0.028530670884290805,0.12380847966074555,2.7766208524225857,Squatinidae,threatened,13,23,0.5652173913043478,69.49321290085135,11.257322276066855,1.8762203793444758,0.034404483054257654,0.017404630248988324,0.0029007717081647208,4.058225320112225,2.3346334989378636,0.3891055831563106,<0.75
Squatina pseudocellata,0.09208898138893253,0.03346667415267575,63.658329533116266,0.058622307236256777,0.25339776682210685,2.7516621749989385,Squatinidae,threatened,13,23,0.5652173913043478,69.49321290085135,11.257322276066855,1.8762203793444758,0.034404483054257654,0.017404630248988324,0.0029007717081647208,4.058225320112225,2.3346334989378636,0.3891055831563106,<0.75
Squatina squatina,0.02989607417201231,0.006099555408290342,79.59747031267223,0.023796518763721967,0.14653121269849725,4.901352995560695,Squatinidae,threatened,13,23,0.5652173913043478,69.49321290085135,11.257322276066855,1.8762203793444758,0.034404483054257654,0.017404630248988324,0.0029007717081647208,4.058225320112225,2.3346334989378636,0.3891055831563106,<0.75
Squatina tergocellata,0.03366902644457015,0.012345873405775335,63.33165906623245,0.021323153038794812,0.09182042488746645,2.727148200695136,Squatinidae,threatened,13,23,0.5652173913043478,69.49321290085135,11.257322276066855,1.8762203793444758,0.034404483054257654,0.017404630248988324,0.0029007717081647208,4.058225320112225,2.3346334989378636,0.3891055831563106,<0.75
Squatina tergocellatoides,0.05540959737211086,0.020136773283999643,63.65832953311619,0.03527282408811122,0.15246849322075773,2.7516621749989327,Squatinidae,threatened,13,23,0.5652173913043478,69.49321290085135,11.257322276066855,1.8762203793444758,0.034404483054257654,0.017404630248988324,0.0029007717081647208,4.058225320112225,2.3346334989378636,0.3891055831563106,<0.75
Triaenodon obesus,0.12570862273466588,0.04527396047788997,63.98499999999995,0.0804346622567759,0.3490451832143987,2.7766208524225977,Carcharhinidae,threatened,35,52,0.6730769230769231,50.28540740384367,9.030627512776958,0.9216845609767802,0.04905486250062575,0.03512308490387169,0.0035847348419556836,2.0936687831768683,0.486680994542112,0.04967167100576747,<0.75
Triakis acutipinna,0.03325648333908225,0.010369584191937804,68.81936046511656,0.022886899147144448,0.10665747667515434,3.2071183109674415,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Triakis megalopterus,0.04246471619207794,0.008830112396363745,79.20600162162145,0.0336346037957142,0.20421621382943103,4.809079917212041,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Triakis scyllium,0.08714993087782785,0.038510682955603386,55.81099999999996,0.04863924792222447,0.19722087143367753,2.2630066306094254,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
